#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         658    -5.01221    -5.27157   0.0171848
         659    -5.01018    -5.27117   0.0171633
         660     -5.0083    -5.27077   0.0171419
         661    -5.00656    -5.27038   0.0171206
         662    -5.00483    -5.26997   0.0170994
         663    -5.00294    -5.26957   0.0170784
         664    -5.00074    -5.26917   0.0170575
         665    -4.99885    -5.26876   0.0170367
         666    -4.99726    -5.26835    0.017016
         667    -4.99522    -5.26794   0.0169954
         668    -4.99318    -5.26753   0.0169749
         669     -4.9913    -5.26712   0.0169546
         670    -4.98942     -5.2667   0.0169343
         671    -4.98726    -5.26629   0.0169142
         672    -4.98525    -5.26587   0.0168942
         673    -4.98342    -5.26545   0.0168743
         674    -4.98159    -5.26503   0.0168545
         675    -4.97994    -5.26461   0.0168349
         676     -4.9777    -5.26418   0.0168153
         677    -4.97549    -5.26376   0.0167959
         678    -4.97361    -5.26333   0.0167765
         679     -4.9716     -5.2629   0.0167573
         680    -4.96977    -5.26247   0.0167382
         681    -4.96813    -5.26203   0.0167192
         682    -4.96638     -5.2616   0.0167003
         683    -4.96512    -5.26117   0.0166815
         684    -4.96344    -5.26073   0.0166628
         685    -4.96212     -5.2603   0.0166442
         686    -4.96084    -5.25986   0.0166257
         687     -4.9593    -5.25942   0.0166072
         688    -4.95813    -5.25898   0.0165888
         689    -4.95685    -5.25855   0.0165706
         690    -4.95548    -5.25811   0.0165524
         691    -4.95433    -5.25767   0.0165343
         692    -4.95308    -5.25723   0.0165162
         693     -4.9525    -5.25679   0.0164982
         694    -4.95123    -5.25635   0.0164803
         695    -4.95004    -5.25591   0.0164625
         696    -4.94921    -5.25546   0.0164448
         697     -4.9483    -5.25502   0.0164271
         698    -4.94747    -5.25458   0.0164094
         699     -4.9467    -5.25414   0.0163919
         700    -4.94632     -5.2537   0.0163744
         701    -4.94571    -5.25326   0.0163569
         702    -4.94563    -5.25283   0.0163395
         703    -4.94517    -5.25239   0.0163221
         704    -4.94494    -5.25195   0.0163047
         705    -4.94479    -5.25152   0.0162874
         706    -4.94487    -5.25108   0.0162701
         707    -4.94487    -5.25065   0.0162529
         708    -4.94526    -5.25022   0.0162357
         709    -4.94542    -5.24979   0.0162185
         710    -4.94566    -5.24936   0.0162013
         711    -4.94597    -5.24893   0.0161841
         712    -4.94667    -5.24851   0.0161669
         713    -4.94669    -5.24808   0.0161498
         714    -4.94738    -5.24766   0.0161327
         715     -4.9483    -5.24724   0.0161155
         716    -4.94899    -5.24683   0.0160984
         717    -4.94945    -5.24641   0.0160813
         718    -4.95043      -5.246   0.0160642
         719    -4.95133    -5.24559   0.0160471
         720    -4.95215    -5.24518     0.01603
         721    -4.95318    -5.24478   0.0160128
         722    -4.95412    -5.24438   0.0159957
         723    -4.95497    -5.24398   0.0159786
         724    -4.95618    -5.24358   0.0159615
         725    -4.95775    -5.24318   0.0159443
         726    -4.95862    -5.24279   0.0159272
         727       -4.96     -5.2424     0.01591
         728    -4.96127    -5.24202   0.0158929
         729    -4.96259    -5.24163   0.0158757
         730    -4.96366    -5.24125   0.0158585
         731    -4.96537    -5.24087   0.0158413
         732    -4.96712     -5.2405   0.0158241
         733    -4.96891    -5.24013   0.0158068
         734    -4.97073    -5.23976   0.0157896
         735    -4.97273     -5.2394   0.0157722
         736    -4.97446    -5.23904   0.0157549
         737    -4.97622    -5.23868   0.0157376
         738     -4.9777    -5.23833   0.0157202
         739     -4.9795    -5.23798   0.0157029
         740    -4.98072    -5.23763   0.0156855
         741    -4.98271    -5.23729   0.0156681
         742    -4.98441    -5.23695   0.0156507
         743    -4.98643    -5.23661   0.0156332
         744    -4.98799    -5.23628   0.0156158
         745    -4.98987    -5.23595   0.0155983
         746    -4.99205    -5.23562   0.0155809
         747    -4.99378    -5.23529   0.0155634
         748    -4.99536    -5.23497   0.0155459
         749    -4.99679    -5.23466   0.0155284
         750    -4.99912    -5.23434   0.0155108
         751    -5.00099    -5.23403   0.0154933
         752    -5.00255    -5.23372   0.0154758
         753    -5.00439    -5.23342   0.0154582
         754    -5.00608    -5.23312   0.0154406
         755     -5.0079    -5.23282   0.0154231
         756    -5.00925    -5.23252   0.0154055
         757    -5.01119    -5.23223   0.0153879
         758    -5.01281    -5.23194   0.0153703
         759    -5.01471    -5.23165   0.0153528
         760    -5.01644    -5.23137   0.0153352
         761    -5.01829    -5.23109   0.0153176
         762    -5.02027    -5.23082      0.0153
         763    -5.02193    -5.23054   0.0152824
         764    -5.02355    -5.23027   0.0152648
         765    -5.02515       -5.23   0.0152472
         766    -5.02642    -5.22974   0.0152296
         767    -5.02781    -5.22947    0.015212
         768    -5.02947    -5.22921   0.0151944
         769    -5.03079    -5.22895   0.0151768
         770    -5.03239     -5.2287   0.0151593
         771    -5.03365    -5.22845   0.0151417
         772    -5.03472     -5.2282   0.0151242
         773    -5.03607    -5.22795   0.0151067
         774    -5.03737     -5.2277   0.0150892
         775    -5.03849    -5.22746   0.0150717
         776    -5.04002    -5.22722   0.0150542
         777    -5.04106    -5.22698   0.0150367
         778    -5.04176    -5.22674   0.0150193
         779    -5.04272     -5.2265   0.0150018
         780    -5.04364    -5.22627   0.0149844
         781    -5.04482    -5.22603   0.0149671
         782    -5.04611     -5.2258   0.0149497
         783    -5.04705    -5.22558   0.0149323
         784    -5.04809    -5.22535    0.014915
         785    -5.04909    -5.22513   0.0148977
         786    -5.04989     -5.2249   0.0148804
         787    -5.05064    -5.22468   0.0148632
         788    -5.05149    -5.22446   0.0148459
         789    -5.05259    -5.22424   0.0148287
         790    -5.05303    -5.22403   0.0148115
         791    -5.05372    -5.22381   0.0147944
         792     -5.0542     -5.2236   0.0147772
         793    -5.05463    -5.22338   0.0147601
         794     -5.0553    -5.22317   0.0147431
         795     -5.0556    -5.22296    0.014726
         796     -5.0554    -5.22275    0.014709
         797    -5.05574    -5.22254   0.0146921
         798    -5.05571    -5.22233   0.0146751
         799    -5.05532    -5.22212   0.0146583
         800    -5.05531    -5.22191   0.0146414
         801    -5.05524    -5.22171   0.0146246
         802    -5.05541     -5.2215   0.0146078
         803    -5.05521    -5.22129   0.0145911
         804    -5.05494    -5.22109   0.0145744
         805     -5.0546    -5.22088   0.0145578
         806    -5.05404    -5.22067   0.0145412
         807    -5.05357    -5.22046   0.0145247
         808    -5.05288    -5.22026   0.0145082
         809    -5.05227    -5.22005   0.0144917
         810    -5.05175    -5.21984   0.0144753
         811    -5.05132    -5.21963    0.014459
         812    -5.05067    -5.21943   0.0144427
         813    -5.05026    -5.21922   0.0144264
         814    -5.04919    -5.21901   0.0144102
         815    -5.04806     -5.2188    0.014394
         816    -5.04702    -5.21859   0.0143779
         817    -5.04578    -5.21838   0.0143619
         818    -5.04449    -5.21816   0.0143459
         819    -5.04346    -5.21795     0.01433
         820    -5.04223    -5.21774   0.0143141
         821    -5.04096    -5.21752   0.0142983
         822    -5.03966    -5.21731   0.0142825
         823    -5.03847    -5.21709   0.0142668
         824    -5.03695    -5.21687   0.0142512
         825    -5.03542    -5.21665   0.0142356
         826    -5.03401    -5.21643   0.0142201
         827     -5.0326    -5.21621   0.0142046
         828    -5.03118    -5.21598   0.0141892
         829     -5.0299    -5.21576   0.0141739
         830    -5.02818    -5.21553   0.0141586
         831    -5.02722    -5.21531   0.0141434
         832    -5.02582    -5.21508   0.0141282
         833    -5.02444    -5.21485   0.0141131
         834    -5.02323    -5.21462   0.0140981
         835    -5.02205    -5.21439   0.0140831
         836    -5.02076    -5.21416   0.0140681
         837    -5.01965    -5.21392   0.0140532
         838    -5.01873    -5.21369   0.0140384
         839    -5.01771    -5.21346   0.0140236
         840    -5.01659    -5.21322   0.0140089
         841    -5.01582    -5.21299   0.0139942
         842    -5.01465    -5.21275   0.0139795
         843    -5.01384    -5.21252    0.013965
         844    -5.01309    -5.21228   0.0139504
         845    -5.01225    -5.21204   0.0139359
         846    -5.01162    -5.21181   0.0139214
         847    -5.01105    -5.21157    0.013907
         848    -5.01038    -5.21133   0.0138927
         849    -5.00963     -5.2111   0.0138783
         850    -5.00878    -5.21086    0.013864
         851     -5.0083    -5.21062   0.0138498
         852    -5.00816    -5.21038   0.0138356
         853    -5.00778    -5.21014   0.0138214
         854    -5.00745    -5.20991   0.0138072
         855    -5.00717    -5.20967   0.0137931
         856    -5.00692    -5.20943    0.013779
         857    -5.00672     -5.2092    0.013765
         858     -5.0067    -5.20896    0.013751
         859    -5.00641    -5.20872    0.013737
         860     -5.0063    -5.20849    0.013723
         861    -5.00621    -5.20825   0.0137091
         862    -5.00628    -5.20802   0.0136952
         863    -5.00622    -5.20779   0.0136813
         864    -5.00616    -5.20755   0.0136675
         865    -5.00611    -5.20732   0.0136537
         866    -5.00621    -5.20709   0.0136399
         867    -5.00645    -5.20686   0.0136261
         868    -5.00608    -5.20663   0.0136124
         869      -5.006    -5.20639   0.0135987
         870    -5.00605    -5.20616    0.013585
         871    -5.00608    -5.20593   0.0135713
         872    -5.00594     -5.2057   0.0135577
         873    -5.00562    -5.20548   0.0135441
         874    -5.00542    -5.20525   0.0135306
         875    -5.00549    -5.20502    0.013517
         876    -5.00522    -5.20479   0.0135035
         877    -5.00507    -5.20456     0.01349
         878    -5.00473    -5.20434   0.0134766
         879    -5.00466    -5.20411   0.0134632
         880    -5.00409    -5.20388   0.0134498
         881    -5.00348    -5.20365   0.0134364
         882    -5.00253    -5.20343   0.0134231
         883    -5.00185     -5.2032   0.0134099
         884    -5.00157    -5.20297   0.0133967
         885    -5.00081    -5.20274   0.0133835
         886    -5.00015    -5.20251   0.0133703
         887    -4.99946    -5.20228   0.0133572
         888    -4.99873    -5.20205   0.0133441
         889    -4.99812    -5.20182   0.0133311
         890    -4.99732    -5.20159   0.0133181
         891    -4.99634    -5.20136   0.0133051
         892    -4.99548    -5.20113   0.0132922
         893    -4.99459     -5.2009   0.0132793
         894    -4.99352    -5.20067   0.0132665
         895    -4.99228    -5.20044   0.0132537
         896    -4.99101     -5.2002    0.013241
         897    -4.99003    -5.19997   0.0132283
         898    -4.98918    -5.19973   0.0132157
         899    -4.98801     -5.1995   0.0132031
         900    -4.98683    -5.19926   0.0131905
         901    -4.98533    -5.19903    0.013178
         902    -4.98428    -5.19879   0.0131655
         903    -4.98307    -5.19855   0.0131531
         904     -4.9817    -5.19831   0.0131408
         905    -4.98033    -5.19807   0.0131285
         906    -4.97927    -5.19783   0.0131162
         907     -4.9785    -5.19758    0.013104
         908    -4.97714    -5.19734   0.0130918
         909    -4.97608     -5.1971   0.0130796
         910    -4.97488    -5.19685   0.0130675
         911    -4.97368    -5.19661   0.0130555
         912    -4.97279    -5.19636   0.0130435
         913    -4.97161    -5.19612   0.0130315
         914     -4.9706    -5.19587   0.0130196
         915    -4.96959    -5.19562   0.0130077
         916     -4.9686    -5.19538   0.0129959
         917    -4.96763    -5.19513   0.0129841
         918    -4.96652    -5.19488   0.0129723
         919    -4.96497    -5.19463   0.0129606
