#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         468       -0.68   -0.578462  0.00530762
         469        -0.6   -0.578507   0.0052965
         470       -0.76   -0.578894  0.00529929
         471        -0.6   -0.578938  0.00528823
         472       -0.44   -0.578644  0.00528521
         473       -0.52    -0.57852  0.00527549
         474        -0.6   -0.578565  0.00526456
         475       -0.36   -0.578105  0.00527355
         476       -0.52   -0.577983  0.00526388
         477       -0.44   -0.577694  0.00526079
         478       -0.68   -0.577908  0.00525413
         479        -0.6   -0.577954  0.00524337
         480       -0.76   -0.578333  0.00524614
         481       -0.52   -0.578212  0.00523664
         482       -0.68   -0.578423  0.00523003
         483       -0.52   -0.578302   0.0052206
         484       -0.68   -0.578512  0.00521404
         485       -0.52   -0.578392  0.00520468
         486       -0.68   -0.578601  0.00519817
         487       -0.68   -0.578809  0.00519167
         488       -0.76    -0.57918  0.00519429
         489       -0.76    -0.57955  0.00519681
         490        -0.6   -0.579592  0.00518637
         491       -0.68   -0.579796  0.00517984
         492        -0.6   -0.579837  0.00516947
         493       -0.52   -0.579716  0.00516041
         494        -0.6   -0.579757  0.00515013
         495       -0.28   -0.579152  0.00517521
         496        -0.6   -0.579194  0.00516494
         497       -0.84   -0.579718  0.00518114
         498       -0.44   -0.579438  0.00517833
         499        -0.6   -0.579479  0.00516811
         500       -0.44     -0.5792   0.0051653
         501        -0.6   -0.579242  0.00515516
         502       -0.68   -0.579442  0.00514879
         503       -0.76   -0.579801  0.00515105
         504       -0.76   -0.580159  0.00515323
         505       -0.68   -0.580356  0.00514681
         506        -0.6   -0.580395  0.00513679
         507        -0.6   -0.580434   0.0051268
         508        -0.6   -0.580472  0.00511686
         509       -0.28   -0.579882  0.00514074
         510       -0.44   -0.579608  0.00513797
         511        -0.6   -0.579648  0.00512807
         512       -0.52   -0.579531  0.00511938
         513       -0.68   -0.579727  0.00511315
         514       -0.68   -0.579922  0.00510692
         515       -0.44    -0.57965  0.00510423
         516       -0.68   -0.579845  0.00509804
         517       -0.44   -0.579574  0.00509535
         518       -0.52   -0.579459  0.00508681
         519       -0.44   -0.579191   0.0050841
         520       -0.52   -0.579077   0.0050756
         521       -0.76   -0.579424  0.00507772
         522        -0.6   -0.579464  0.00506815
         523       -0.76   -0.579809   0.0050702
