#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         455          -1   -0.984176  0.00172449
         456          -1   -0.984211  0.00172106
         457          -1   -0.984245  0.00171764
         458          -1   -0.984279  0.00171423
         459          -1   -0.984314  0.00171084
         460          -1   -0.984348  0.00170746
         461          -1   -0.984382   0.0017041
         462          -1   -0.984416  0.00170074
         463          -1   -0.984449   0.0016974
         464          -1   -0.984483  0.00169408
         465          -1   -0.984516  0.00169076
         466          -1   -0.984549  0.00168746
         467          -1   -0.984582  0.00168417
         468          -1   -0.984615  0.00168089
         469          -1   -0.984648  0.00167763
         470          -1   -0.984681  0.00167438
         471          -1   -0.984713  0.00167114
         472          -1   -0.984746  0.00166791
         473          -1   -0.984778   0.0016647
         474          -1    -0.98481   0.0016615
         475          -1   -0.984842   0.0016583
         476          -1   -0.984874  0.00165513
         477          -1   -0.984906  0.00165196
         478          -1   -0.984937  0.00164881
         479          -1   -0.984969  0.00164566
         480          -1      -0.985  0.00164253
         481          -1   -0.985031  0.00163941
         482          -1   -0.985062  0.00163631
         483          -1   -0.985093  0.00163321
         484          -1   -0.985124  0.00163013
         485          -1   -0.985155  0.00162706
         486          -1   -0.985185  0.00162399
         487          -1   -0.985216  0.00162094
         488          -1   -0.985246  0.00161791
         489          -1   -0.985276  0.00161488
         490          -1   -0.985306  0.00161186
         491          -1   -0.985336  0.00160886
         492          -1   -0.985366  0.00160586
         493          -1   -0.985396  0.00160288
         494          -1   -0.985425  0.00159991
         495          -1   -0.985455  0.00159695
         496          -1   -0.985484    0.001594
         497          -1   -0.985513  0.00159106
         498          -1   -0.985542  0.00158813
         499          -1   -0.985571  0.00158521
         500          -1     -0.9856   0.0015823
         501          -1   -0.985629   0.0015794
         502          -1   -0.985657  0.00157652
         503          -1   -0.985686  0.00157364
         504          -1   -0.985714  0.00157078
         505          -1   -0.985743  0.00156792
         506          -1   -0.985771  0.00156507
         507          -1   -0.985799  0.00156224
         508          -1   -0.985827  0.00155941
         509          -1   -0.985855   0.0015566
         510          -1   -0.985882  0.00155379
         511          -1    -0.98591    0.001551
         512          -1   -0.985938  0.00154821
         513          -1   -0.985965  0.00154544
         514          -1   -0.985992  0.00154267
         515          -1   -0.986019  0.00153992
         516          -1   -0.986047  0.00153717
         517          -1   -0.986074  0.00153443
         518          -1     -0.9861  0.00153171
         519          -1   -0.986127  0.00152899
         520          -1   -0.986154  0.00152628
         521          -1    -0.98618  0.00152358
         522          -1   -0.986207   0.0015209
         523          -1   -0.986233  0.00151822
         524          -1    -0.98626  0.00151555
         525          -1   -0.986286  0.00151289
         526          -1   -0.986312  0.00151023
         527          -1   -0.986338  0.00150759
         528          -1   -0.986364  0.00150496
         529          -1   -0.986389  0.00150233
         530          -1   -0.986415  0.00149972
         531          -1   -0.986441  0.00149711
         532          -1   -0.986466  0.00149452
         533          -1   -0.986492  0.00149193
         534          -1   -0.986517  0.00148935
         535          -1   -0.986542  0.00148678
         536          -1   -0.986567  0.00148422
         537          -1   -0.986592  0.00148166
         538          -1   -0.986617  0.00147912
         539          -1   -0.986642  0.00147658
         540          -1   -0.986667  0.00147406
         541       -0.92   -0.986543  0.00147647
         542       -0.92   -0.986421  0.00147884
         543       -0.92   -0.986298  0.00148117
         544       -0.92   -0.986176  0.00148345
         545       -0.92   -0.986055  0.00148569
         546       -0.92   -0.985934  0.00148789
         547       -0.92   -0.985814  0.00149004
         548       -0.92   -0.985693  0.00149216
         549       -0.92   -0.985574  0.00149423
         550          -1     -0.9856  0.00149174
         551          -1   -0.985626  0.00148926
         552          -1   -0.985652  0.00148679
         553          -1   -0.985678  0.00148433
         554          -1   -0.985704  0.00148188
         555          -1    -0.98573  0.00147943
         556          -1   -0.985755  0.00147699
         557          -1   -0.985781  0.00147456
         558          -1   -0.985806  0.00147214
         559          -1   -0.985832  0.00146973
         560          -1   -0.985857  0.00146732
         561          -1   -0.985882  0.00146492
         562          -1   -0.985907  0.00146253
         563          -1   -0.985933  0.00146015
         564          -1   -0.985957  0.00145777
         565          -1   -0.985982   0.0014554
         566          -1   -0.986007  0.00145304
         567          -1   -0.986032  0.00145069
         568          -1   -0.986056  0.00144834
         569          -1   -0.986081    0.001446
         570          -1   -0.986105  0.00144367
         571          -1    -0.98613  0.00144135
         572          -1   -0.986154  0.00143903
         573          -1   -0.986178  0.00143673
         574          -1   -0.986202  0.00143442
         575          -1   -0.986226  0.00143213
         576          -1    -0.98625  0.00142984
         577          -1   -0.986274  0.00142756
         578          -1   -0.986298  0.00142529
         579          -1   -0.986321  0.00142303
         580          -1   -0.986345  0.00142077
